Unnamed: 0,Date,Opr Start Time,Opr End Time,Time in Hrs,Rig Name,Well No,Company Name,Liner Size,holesize,lateral,Operation,majoroperation,action,Hole Depth Start,Hole Depth End,Event Depth Start,Event Depth End,Summarry Of Operation
74,06/27/2022,0230,0500,02.5,ADC-29,NYYM-102,SPS,7, 6 1/8,0-2-1,RSS,DRLG,D,10224,10235, , ,"SPS RSS/LWD ASSY DRILL 6-1/8"" L-0-2-1 LATERAL SECTION WITH CONTROLLED ROP W/75 PCF OBM & 100% CIRCULATION... ON GOING @ RT.- DRILLING WITH 200 GPM/50 RPM/0-3KLBS WOB TO CONTROL ROP (5FT/HR) IN VERY SOFT SAND FORMATION TO CATCH THE PLAN, ATTEMPT TO BUILD WITHOUT SUCCESS.- SWEPT HOLE AS REQUIRED. "
75,06/27/2022,0500,0530,00.5,SP-124,FDHL-141,RIG,7, 6 1/8,0-1-3,,LOG,OTH,14138,14138, , ,CONT POH WITH BAW SAMPLING TOOLS TO 8820FT @ SES. * MONITOR WELL ON TRIP TANK
76,06/27/2022,0530,0730,02.0,SP-124,FDHL-141,BAW,7, 6 1/8,0-1-3,,LOG,OTH,14138,14138, , ,"BAW UNLATCH WET CONNECTOR FROM LOGGING TOOLS, POH TO SURFACE W/ WET CONNECTOR, L/D CABLE AND CSES.* MONITOR WELL ON TRIP TANK."
77,06/27/2022,0730,1230,05.0,SP-124,FDHL-141,RIG,7, 6 1/8,0-1-3,STDP,LOG,TO,14138,14138, 8820, 134,POH AT CONTROLLED SPEED WITH BAW SAMPLING ASSY ON TO SURFACE.* MONITOR WELL ON TRIP TANK.
78,06/27/2022,1230,1330,01.0,SP-124,FDHL-141,RIG,7, 6 1/8,0-1-3,,LOG,OTH,14138,14138, , ,"HPJSM. ""BAW"" FLUSH TOOL WITH WATER"
79,06/27/2022,1330,1500,01.5,SP-124,FDHL-141,BAW,7, 6 1/8,0-1-3,,LOG,OTH,14138,14138, , ,"  HPJSM, L/D BAW SAMPLING ASSY. R/D BAW SURFACE EQUIPMENT.- MONITOR WELL ON TRIP TANK, WELL STATIC."
80,06/27/2022,1500,1530,00.5,SP-124,FDHL-141,RIG,7, 6 1/8,0-1-3,PEL,CT,HT,14138,14138, , ,CLEAR RIG FLOOR AND CHANGE HANDLING TOOLS
81,06/27/2022,1530,1545,00.2,SP-124,FDHL-141,RIG,7, 6 1/8,0-1-3,BHA,CT,HT,14138,14138, , ," HPJSM. M/U 6-1/8"" CP MILL, 7 X 4"" HWDP, 4-3/4"" JAR (HJDA-475-0045), 2 X 4"" HWDP* MONITOR WELL ON TRIP TANK** JAR PICKED UP @ 15:30"
82,06/27/2022,1545,1915,03.5,SP-124,FDHL-141,RIG,7, 6 1/8,0-1-3,STDP,CT,TI,14138,14138, 312, 6371,"RIH W/ 6-1/8"" C/O ASSY ON 4"" DP* MONITOR WELL ON TRIP TANK"
83,06/27/2022,1915,1945,00.5,SP-124,FDHL-141,RIG,7, 6 1/8,0-1-3,STHDP,CT,TI,14138,14138, 6371, 7205,"RIH W/ 6-1/8"" C/O ASSY ON 4"" HWDP* MONITOR WELL ON TRIP TANK"
84,06/27/2022,1945,2030,00.8,SP-124,FDHL-141,RIG,7, 6 1/8,0-1-3,STDP,CT,TI,14138,14138, 7205, 9207," RIH W/ 6-1/8"" C/O ASSY ON 4"" DP TO 7"" WINDOW @ 9207'* MONITOR WELL ON TRIP TANK"
85,06/27/2022,2030,2100,00.5,SP-124,FDHL-141,RIG,7, 6 1/8,0-1-3,TDS,CT,RR,14138,14138, , ,SERVICE TOP DRIVE SYSTEM.
86,06/27/2022,2100,2300,02.0,SP-124,FDHL-141,RIG,7, 6 1/8,0-1-3,MPMP,CT,CIRC,14138,14138, , ,ACCUMULATIVE TIME TO FILL DP.
87,06/27/2022,2300,0130,02.5,SP-124,FDHL-141,RIG,7, 6 1/8,0-1-3,SPDP,CT,TI,14138,14138, 9207, 14138,"CONT RIH W/ 6-1/8"" C/O ASSY ON 4"" DP @ CONTROLLED SPEED. * PASSED 7"" WINDOW FREELY* MONITOR WELL ON TRIP TANK"
88,06/27/2022,0130,0400,02.5,SP-124,FDHL-141,RIG,7, 6 1/8,0-1-3,MPMP,CT,CIRC,14138,14138, , ,BREAK CIRC AND CIRC 1 BTMS UP @ MAX RATE. RECIPROCATE AND ROTATE STRING WHILE CIRC.MEANWHILE M/U PUP JT AND PUMP IN SUB FOR ACID JOBHPJSM FOR OBM DISPLACEMENT PROCEDURE WHILE CIRCULATING
89,06/27/2022,0400,0500,01.0,SP-124,FDHL-141,RIG,7, 6 1/8,0-1-3,MPMP,CT,CIRC,14138,14138, , ,"HPJSM. PUMP: 40 BBLS 80 PCF OBM PILL, 25 BBLS DIESEL, 35 BBLS 73 PCF TRANSITION SPACER, 35 BBLS 73 PCF CLEANING SPACER, 50 BBLS 73 PCF VISCOUS TAIL SPACER & DISPLACE WITH 70 PCF VSICOUS NACL BRINE......... INC @ RT"
90,06/27/2022,0500,0845,03.8,ARO-3004,MRJN-2060,RIG,None, ,0,STDP,CT,ST,9578,9578, 5500, 421,"POOH WITH 8.5'' CLEAN OUT ASSY ON 5.5'' DP AT CONTOLLED SPEED FROM 5,500' TO 421' WHILE MONITORING THE WELL ON TT - STATIC. FLOW CHECK WELL - STATIC"
91,06/27/2022,0845,1030,01.8,ARO-3004,MRJN-2060,RIG,None, ,0,STDP,CT,ST,9578,9578, 421, 0,"POOH AND RACK BACK 6 1/2"" DC WITH CLEAN OUT ASSY. BREAK OUT AND L/D BIT.  CLEAN AND CLEAR RIG FLOOR."
92,06/27/2022,1030,1400,03.5,ARO-3004,MRJN-2060,SWL,None, ,0,,LOG,OTH,9578,9578, , ,"HPJSM, R/U SLB WIRELINE SHEAVES ON RIG FLOOR. DEPLOY AIR GUN IN WATER BY RIG CRANE ON STARBOARD SIDE. P/U AND M/U SLB LOGGING TOOLS FOR VSP LOGGING OPERATIONS. "
93,06/27/2022,1400,1830,04.5,ARO-3004,MRJN-2060,SWL,None, ,0,WLT,LOG,LOG,9578,9578, 0, 9534,"RIH WITH SLB VSP LOGGING TOOLS ON WIRELINE FROM SURFACE TO 9,534' (44' OFF-BOTTOM). MONITOR WELL ON TRIP TANK - STATIC."
94,06/27/2022,1830,0200,07.5,ARO-3004,MRJN-2060,SWL,None, ,0,WLT,LOG,LOG,9578,9578, 9534, 334,"SLB PERFORM VSP (5 SHOTS PER LEVEL) LOGGING AS PER PROGRAM FROM 9,543' TO 334' (TOTAL 24 STATIONS). MONITOR WELL ON TRIP TANK - STATIC."
95,06/27/2022,0200,0500,03.0,ARO-3004,MRJN-2060,SWL,None, ,0,,LOG,OTH,9578,9578, , ,"POOH AND LAY DOWN SLB VSP LOGGING TOOLS, RIG DOWN WIRELINE EQUIPMENT & SHEAVES."
96,06/27/2022,0500,0600,01.0,EXL-IA,SFNY-4240,RIG,None, 8 1/2,0,MPMP,LOG,CIRC,8856,8856, , ,CIRCULATE TWICE STRG CAP. W/ 240 GPM/280 PSI WITH MUD SCREEN TO CLEAN LATCH HEAD.
97,06/27/2022,0600,0715,01.2,EXL-IA,SFNY-4240,BAW,None, 8 1/2,0,,LOG,OTH,8856,8856, , ,"INSTALL WIRELINE SES, MAKE UP TDS AND RIH TO LATCHING DEPTH WITH WET CONNECT, ASSIST LATCH WITH 240 GPM 400 PSI."
98,06/27/2022,0715,0745,00.5,EXL-IA,SFNY-4240,BAW,None, 8 1/2,0,,LOG,OTH,8856,8856, , ,"BAKER W.L CONFIRM GOOD LATCH & ELECTRICAL CONNECTION CHECKS. INSTALL PACKOFF, CABLE CLAMP & PULL TEST T/ 5,000 LBS. OK."
99,06/27/2022,0745,0845,01.0,EXL-IA,SFNY-4240,BAW,None, 8 1/2,0,,LOG,OTH,8856,8856, , ,"RIH W/ BAKER W.L TOOLS RUN#1 (IFX/RCX/SP/GR) ON 5.5"" DP T/8510' @ 5 MINUTES PER STAND, CORRELATE DPTH.*MONITORING WELL ON TRIP TANK."
100,06/27/2022,0845,0900,00.2,EXL-IA,SFNY-4240,BAW,None, 8 1/2,0,WLT,LOG,LOG,8856,8856, 8510, 8510,"PERFORM 15 MINUITE STICKY TEST - OKAY. MOVE TOOL STRING 20' ABOVE & BELOW STATION DEPTH OF 8510', HOLE SLICK.MONITORING WELL ON TRIP TANK."
101,06/27/2022,0900,1615,07.2,EXL-IA,SFNY-4240,BAW,None, 8 1/2,0,WLT,LOG,LOG,8856,8856, 8510, 8582,BAKER WIRELINE RECORD PRESSURE POINTS AS PER PROGRAM.* AQCUIRED 6/8 PRESSURE POINTS.* MONITOR WELL ON TRIP TANK.
102,06/27/2022,1615,1715,01.0,EXL-IA,SFNY-4240,BAW,None, 8 1/2,0,WLT,LOG,LOG,8856,8856, 8582, 8582,"PERFORM ONE HR STICK TEST @ 8582', OKAY. MOVE TOOL STRING 20' ABOVE & BELOW STATION DEPTH OF 8582', HOLE SLICK.MONITORING WELL ON TRIP TANK."
103,06/27/2022,1715,1830,01.2,EXL-IA,SFNY-4240,BAW,None, 8 1/2,0,WLT,LOG,LOG,8856,8856, 8583, 8583,"BAKER WIRELINE IFX/RCX/SP/GR TRIED TO PERFORM PUMPOUT ON 5-1/2"" DP AT 8582' (STATION#1)-UNABLE TO CONDUCT PO W/ MAGNA PROBE, HAD NO SEAL @ 8582', 8583', 8584'-RELEASE AND ENSURE FREE THEN INFLATE STRADDLE PACKER @ 8583'"
104,06/27/2022,1830,2230,04.0,EXL-IA,SFNY-4240,BAW,None, 8 1/2,0,WLT,LOG,LOG,8856,8856, 8583, 8583,"BAKER WIRELINE IFX/RCX/SP/GR PERFORM PUMP OUT ON 5-1/2"" DP AT 8583' (STATION#1)STATION #1: DEPTH: 8583' / PROBE: STRADDLE PKR INLET.PUMPOUT/ SAMPLING PROGRAM PROGRESS (ACTUAL VS. PLANNED) AS PER RDD REQUIREMENTS:PUMP OUT: 1 OF 4* COMPLETED: 1* ABORTED: 0SAMPLES : 0 * MOVE PIPE AFTER 4 HRS, NO OVERPULL OBSERVED.*TOTAL VOLUME PUMPED OUT : 1.29 BBLS.*CUMULATIVE VOLUME PUMPED OUT SINCE LAST CIRCULATION : 1.29 BBLS.*MONITOR WELL ON TRIP TANK, WELL STATIC."
105,06/27/2022,2230,2245,00.2,EXL-IA,SFNY-4240,RIG,None, 8 1/2,0,,LOG,OTH,8856,8856, , ,"POH W/ BAKER W.L LOGGING ASSY ON 5-1/2"" DP AT CONTROLLED SPEED T/ STATION#2 DEPTH 8565', CORRELATED DEPTH.* BREAK CIRC. W/ 100 GPM, 240 PSI.*ALL DEPTHS DURING PO/SAMPLING OPERATIONS WILL BE RECORDED AS SAMPLE / PO STATION POINTS IN EVENT START/END DEPTHS.*MONITORING WELL ON TRIP TANK."
106,06/27/2022,2245,2330,00.8,EXL-IA,SFNY-4240,BAW,None, 8 1/2,0,WLT,LOG,LOG,8856,8856, 8565, 8565,"BAKER WIRELINE IFX/RCX/SP/GR TRIED TO PERFORM PUMPOUT ON 5-1/2"" DP AT 8565' (STATION#2)-UNABLE TO CONDUCT PO W/ MAGNA PROBE, HAD NO SEAL @ 8565', 8564', 8566'-RELEASE AND ENSURE FREE THEN INFLATE STRADDLE PACKER @ 8565'"
107,06/27/2022,2330,0330,04.0,EXL-IA,SFNY-4240,BAW,None, 8 1/2,0,WLT,LOG,LOG,8856,8856, 8565, 8565,"BAKER WIRELINE IFX/RCX/SP/GR PERFORM PUMP OUT ON 5-1/2"" DP AT 8565' (STATION#2)STATION #2: DEPTH: 8565' / PROBE: STRADDLE PKR INLET.PUMPOUT/ SAMPLING PROGRAM PROGRESS (ACTUAL VS. PLANNED) AS PER RDD REQUIREMENTS:PUMP OUT: 2 OF 4* COMPLETED: 2* ABORTED: 0SAMPLES : 0 * MOVE PIPE AFTER 4 HRS, NO OVERPULL OBSERVED.*TOTAL VOLUME PUMPED OUT : 1.3 BBLS.*CUMULATIVE VOLUME PUMPED OUT SINCE LAST CIRCULATION : 1.3 BBLS.*MONITOR WELL ON TRIP TANK, WELL STATIC."
108,06/27/2022,0330,0400,00.5,EXL-IA,SFNY-4240,RIG,None, 8 1/2,0,,LOG,OTH,8856,8856, , ,"POH W/ BAKER W.L LOGGING ASSY ON 5-1/2"" DP AT CONTROLLED SPEED T/ STATION#3 DEPTH 8530', CORRELATED DEPTH.* BREAK CIRC. W/ 150 GPM, 320 PSI.*ALL DEPTHS DURING PO/SAMPLING OPERATIONS WILL BE RECORDED AS SAMPLE / PO STATION POINTS IN EVENT START/END DEPTHS.*MONITORING WELL ON TRIP TANK."
109,06/27/2022,0400,0430,00.5,EXL-IA,SFNY-4240,BAW,None, 8 1/2,0,WLT,LOG,LOG,8856,8856, 8530, 8530,"BAKER WIRELINE IFX/RCX/SP/GR TRIED TO PERFORM PUMP OUT ON 5-1/2"" DP AT 8530' (STATION#3)-UNABLE TO CONDUCT PO W/ MAGNA PROBE, HAD NO SEAL @ 8530', 8529', 8531'-RELEASE AND ENSURE FREE THEN INFLATE STRADDLE PACKER @ 8530'"
110,06/27/2022,0430,0500,00.5,EXL-IA,SFNY-4240,BAW,None, 8 1/2,0,WLT,LOG,LOG,8856,8856, 8530, 8530,"BAKER WIRELINE IFX/RCX/SP/GR PERFORM PUMP OUT ON 5-1/2"" DP AT 8530' (STATION#), ON GOING AT REPORT TIME.STATION #3: DEPTH: 8530' / PROBE: STRADDLE PKR INLET."
111,06/27/2022,0500,0530,00.5,DQ-48,KHRS-1420,BCT,None, ,1,CTU,STIM,STIM,17851,17851, , ,"HPJSM WITH ALL RIG CREW AND ALL PERSONEL INVOLVED WITH BAKER COIL TUBING OPERATIONS.- MONITOR HOLE ON TRIP TANK, 40 BPH LOSSES."
112,06/27/2022,0530,0700,01.5,DQ-48,KHRS-1420,BCT,None, ,1,CTU,STIM,STIM,17851,17851, , ,"N/U 13 5/8""- 5K X 4 1/16""-10K ADAPTOR FLANGE ON TOP ANNULAR, 4 1/16"" X 10K GATE VALVE ALONG WITH ITS X-OVERS 4-1/16""- 10K X 15K & 14' X 4 -1/16''X 15K RISER.- MONITOR HOLE ON TRIP TANK, 40 BPH LOSSES."
113,06/27/2022,0700,1000,03.0,DQ-48,KHRS-1420,BCT,None, ,1,CTU,STIM,STIM,17851,17851, , ,"R/U 4 1/16"" X 15K BHI CT QUAD BOPE & FUNCTION TEST SAME.- PICKLING CT W/ 10 BBL 15% HCL, DRIFT CT W/ 7/8"" BALL, CHASE SAME W/WTR, DISCONNECT RISER & RETRIEVE BALL, ( OFFLINE ). - P/T CTU GATE VALVE CONNECTION & RISER CONNECTION T/ 300/1200 PSI AGAINST RIG BSR.- P/T CTU QUAD BOPE BLIND RAM TO 300 / 5000 PSI AGAINST GATE VALVE.- FILL REEL WITH WATER & PRESSURE TEST CT TO 7500 PSI, ( OFFLINE ).- MONITOR HOLE ON TRIP TANK, 40 BPH LOSSES."
114,06/27/2022,1000,1400,04.0,DQ-48,KHRS-1420,BCT,None, ,1,CTU,STIM,STIM,17851,17851, , ,"HPJSM, R/U 24' RISER & BAKER 2 3/8"" CT EQUIPMENT. - SPOT 130T CRANE, LIFT COIL TBG INJECTOR HEAD & CONNECT SAME TO CT BOP.- P/T CT STRIPPER / STUFFING BOX AGAINST 4 1/16"" 10K GATE VALVE TO 300 /5000 PSI.- P/T CT BOP PIPE RAMS AGAINST 4 1/16"" 10K GATE VALVE TO 300 /5000 PSI & DOUBLE FLAPPER CHECK VALVE DFCV [ INFLOW TEST ] TO 1500 PSI.- M/U BHA & FUNCTION TEST AGITATOR AS PER NOV ENG [ WITH AGITATOR: 2 BPM - 2360 PSI, 2.5 BPM - 3550 PSI & 3 BPM - 4850 PSI ].- SECURE 2 3/8"" BAKER C.TUBE INJECTOR HEAD WITH CHAIN.- MONITOR HOLE ON TRIP TANK, 40 BPH LOSSES."
115,06/27/2022,1400,1445,00.8,DQ-48,KHRS-1420,BCT,None, ,1,CTU,STIM,STIM,17851,17851, , ,"DISPLACE 2 3/8"" CT REEL W/ 110 BBL 66 PCF BRINE.- MONITOR HOLE ON TRIP TANK, 40 BPH LOSSES."
116,06/27/2022,1445,2200,07.2,DQ-48,KHRS-1420,BCT,None, ,1,CTU,STIM,STIM,17851,17851, , ," RIH BAKER 2 3/8"" CT AS PER BAKER STANDARD PROCEDURES TILL 9 5/8"" SHOE @ 9579'.- RIH WHILE CIRCULATION WITH 66 PCF BRINE @ MINIMUM RATE [ 0.5 BBLS / MIN & 250 PSI ].- SPOT 140 BBL EASYREACH AT 1 BPM @ 7250' [ 60 DEG. INCL. ], THEN FILL CT WITH PRE-FLUSH.- RIH WHILE PUMP PRE-FLUSH WITH MINIMUM RATE [ 0.5 BBLS / MIN & 250 PSI ] TILL 9 5/8"" SHOE @ 9597'.- PERFORM PULL TEST EVERY 1000 FT WHILE RIH.- MONITOR HOLE ON T.TANK, 40 BPH LOSSES."
117,06/27/2022,2200,0500,07.0,DQ-48,KHRS-1420,BCT,None, ,1,CTU,STIM,STIM,17851,17851, , ,"RIH 2 3/8'' CT IN 8 1/2"" MOTHER OPEN HOLE L-1 WHILE PUMP PRE-FLUSH AS PER PROGRAM FROM 9 5/8"" SHOE @ 9579' TO 15990' ON CLOSED CHOCK. - PUMP RATE: 3 BPM, CTU PUMPING PRESS: 2400 - 2900 PSI, CHOCK CLOSED WHP: 300 PSI, CTU SPEED: +/- 15 FT/MIN.- TOTAL PREFLUSH PUMPED: 1115 BBL."
118,06/27/2022,0500,1600,11.0,DPS-43,SDGM-1196,SPS,7, 5 7/8,0,RSS,DRLG,D,18141,18193, , ,"SPS RSS/LWD/MWD DIRC DRILL 5-7/8"" HOLE WITH 85 PCF RHELIANT OBM & 100% CIRC.* FOLLOWING ARAMCO INTEGRATED CONNECTION PRACTICES FOR DIRECTIONAL WELLS.* TD WELL AS PER GRMD @ 18,193 FT MD @ 16:00 HRS."
119,06/27/2022,1600,2000,04.0,DPS-43,SDGM-1196,RIG,7, 5 7/8,0,MPMP,DRLG,CIRC,18193,18193, , ,CIRCULATE HOLE CLEAN 85 PCF IN/OUT.* RACK BACK 1 STD EVERY BTMS UP.
120,06/27/2022,2000,0130,05.5,DPS-43,SDGM-1196,SPS,7, 5 7/8,0,LWD,DRLG,LOG,18193,18193, 17965, 17615,"RE-LOG AS PER RTD DUE TO RESISTIVITY DATA FROM PREVIOUS RUN WITH SPERRY-SUN.* RE-LOG FROM 17,965 FT - 17,615 FT MD. (RESISTIVITY LOG 17,900 FT - 17,550 FT)."
121,06/27/2022,0130,0215,00.8,DPS-43,SDGM-1196,RIG,7, 5 7/8,0,STDP,DRLG,TI,18193,18193, 17615, 18193,"RIH AT CONTROLLED SPEED W/ 5-7/8"" SPS RSS/MWD/LWD ASSEMBLY.* WASH TO BOTTOM LAST STAND."
122,06/27/2022,0215,0500,02.8,DPS-43,SDGM-1196,RIG,7, 5 7/8,0,MPMP,DRLG,CIRC,18193,18193, , ,CIRCULATE HOLE CLEAN 85 PCF IN/OUT. ONGOING AT REPORT TIME.....* SPOT 100 BBLS LOGGING PILL ON BOTTOM.
123,06/27/2022,0500,1445,09.8,NBR-987S,UMKR-1,SDM,7, 5 7/8,0-1,MRSS,DRLG,DMR,17995,18065, , ,"DRILL 5-7/8"" HOLE AS PER DIRECTIONAL PLAN W/FULL RETURNS, WORK STAND EACH CONNECTION.87 PCF OBM, WOB: 10-20, FLOW: 220-240 GPM, SRPM: 40, MMRPM 106, PRESS: 3800 PSI. TORQ: 4-5K, AVG ROP: 7.18 FPH."
124,06/27/2022,1445,1500,00.2,NBR-987S,UMKR-1,RIG,7, 5 7/8,0-1,TDS,DRLG,RR,18065,18065, , ,"SERVICE TDS, GREASE WASH PIPE."
125,06/27/2022,1500,2315,08.2,NBR-987S,UMKR-1,SDM,7, 5 7/8,0-1,RSS,DRLG,D,18065,18158, , ,"DRILL 5-7/8"" HOLE AS PER DIRECTIONAL PLAN W/FULL RETURNS, WORK STAND EACH CONNECTION.87 PCF OBM, WOB: 10-20, FLOW: 220-240 GPM, SRPM: 40, MMRPM 106, PRESS: 3840 PSI. TORQ: 4-5K, AVG ROP: 11.27 FPH."
126,06/27/2022,2315,2330,00.2,NBR-987S,UMKR-1,RIG,7, 5 7/8,0-1,TDS,DRLG,RR,18158,18158, , ,SERVICE TDS.
127,06/27/2022,2330,0500,05.5,NBR-987S,UMKR-1,SDM,7, 5 7/8,0-1,RSS,DRLG,D,18158,18220, , ,"DRILL 5-7/8"" HOLE AS PER DIRECTIONAL PLAN W/FULL RETURNS, WORK STAND EACH CONNECTION.87 PCF OBM, WOB: 10-20, FLOW: 220-240 GPM, SRPM: 40, MMRPM 106, PRESS: 3890 PSI. TORQ: 4-5K, AVG ROP: 11.27 FPH.WELLPATH: LAST SURVEY @ 18,092'MD (16,239'TVD), 89.97 DEG INCLINATION, 70.26 DEG AZIM (0.68 FT BELOW, 6.92 FT TO THE RIGHT)"
128,06/27/2022,0500,0530,00.5,ADC-59L,HWYH-1324,RIG,None, ,0,,RM,PJSM,0,0, , ,HELD PRE-JOB SAFETY MEETING WITH RIG CREWS & DISCUSS OBJECTIVES & OPERATIONAL STEPS & RIG MOVE HAZARDS & SAFETY PROCEDURES
129,06/27/2022,0530,0500,23.5,ADC-59L,HWYH-1324,RIG,None, ,0,,RM,RU,0,0, , ,"* GENERAL RIG UP & SPOT AT HWYH-1324- PREPARE TO RAISE MAST & SUBSTRUCTURE.- CLOSED OES DROP ACTION ITEMS ON THE MAST- OES VERIFIED DROP ACTION ITEMS CLOSED.- COMPLETE MPI & COLOR CODING ON MAST PAD EYES & MISC ITEMS.- CONT'D TO LAY & CONNECT POWER CABLES.- RAISED MAST @ 14:00 HRS.* GENERAL PREPARATIONS TO RAISE SUB STRUCTURE- RAISED SUB STRUCTURE @ 17:30 HRS- CONT'D TO WORK ON ENVIRONMENTAL INITIATIVE- R/U RF, I.E MAN RIDER, TUGGER LINES, ETC.- FIXED SERVICE LOOPS & STAND PIPE- R/U BOP WINCHES- CONT'D TO WORK ON DUMP LINES- PERFORM MPI ON TDS.- M/U FLARE LINES.- R/U STAND PIPE MANIFOLD- CHANGE MUD PIPE LINERS. ONGOING.- CONNECT ROTARY HOSES TO THE STAND PIPE.* RIG MOVE STATUS:- RIG DOWN: 100 %, / RIG MOVE: 100% /  RIG UP: 80 %- EXPECTED SPUD DATE: JUNE 29, 2022."
130,06/27/2022,0500,0700,02.0,SND-2006,UTMN-3165,RIG,9 5/8, 12,0,MPMP,CSG,CIRC,12895,12895, , ,CIRC BTM UP W/ 6 BPM @ 500 PSI.
131,06/27/2022,0700,1130,04.5,SND-2006,UTMN-3165,RIG,9 5/8, 12,0,STRG,CSG,RCSG,12895,12895, 8163, 12700,"CONT. RIH W/ BOT LINER HANGER ON PRE-DRIFTED 5-1/2"" DP @ CONTROLLED SPEED 10 MIN SLIPS TO SLIPS TO REDUCE SURGE ON HOLE.* FILL UP DP & BREAK CIRC. EVERY 10 STDS* MONITOR THE WELL THRUGH TRIP TANKS"
132,06/27/2022,1130,1230,01.0,SND-2006,UTMN-3165,RIG,9 5/8, 12,0,STRG,CSG,RCSG,12895,12895, 12700, 12895," WASH DOWN LAST 2 STDS ON DRIFTED 5-1/2"" DRILL PIPE TILL TAGGED BTM AT 12895'.PU & CONFIRMED TAG BOTTOM, PU 2' OFF BOTTOM."
133,06/27/2022,1230,1700,04.5,SND-2006,UTMN-3165,RIG,9 5/8, 12,0,MPMP,CSG,CIRC,12895,12895, , ,CIRC 2X BTMS/UP W/ 5 BPM @ 600 PSI & HAD AVERAGE OF 20 BPH OF PARTIAL LOSSES.
134,06/27/2022,1700,1800,01.0,SND-2006,UTMN-3165,RIG,9 5/8, 12,0,PEL,CSG,HT,12895,12895, , ,"SPACE OUT, P/UP & M/UP BAKER CMT HEAD."
135,06/27/2022,1800,1900,01.0,SND-2006,UTMN-3165,BLH,9 5/8, 12,0,HGRL,CSG,SET,12895,12895, 10724, 10724,"DROP BALL, WAIT TILL LAND, PRESSURE UP TO 1800 PSI & SET HANGER AS PER BAKER REP - GOOD INDICATION HANGER IS SET. SLACK OFF 100 KLB & PRESSURE UP TO 2900 PSI TO SHEAR BALL - OK. P/U & ROTATE 15 TURNS CONFIRMED SETTING TOOL FREE (LOST LINER WT = 90 KLB), SLACK OFF 35 KLBS ON TOL."
136,06/27/2022,1900,1930,00.5,SND-2006,UTMN-3165,RIG,9 5/8, 12,0,LINR,CSG,PJSM,12895,12895, , ,"HOLD PRE JOB SAFETY MEETING WITH ALL RIG CREW & SERVICE REPS, FLUSH LINES & PRESSURE TEST LINES TO 6000 PSI."
137,06/27/2022,1930,2030,01.0,SND-2006,UTMN-3165,RIG,9 5/8, 12,0,MPMP,CSG,CIRC,12895,12895, , ,"NPS BATCH MIX 104 BBLS LEAD & 98 BBLS TAIL 150 PCF HEMATITE BLENDED CMT + ADDITIVES, WHILE RIG CIRC @ SLOW RATE THRU CMT MANIFOLD & SURFACE LINES."
138,06/27/2022,2030,2330,03.0,SND-2006,UTMN-3165,NCS,9 5/8, 12,0,LINR,CSG,CMC,12895,12895, , ,"NPS PUMP 150 BBLS 152 PCF NPS SPACER AHEAD FOLLOWED BY 104 BBLS BATCH MIXED LEAD CMT SLURRY/150 PCF & 98 BBLS BATCH MIXED TAIL CMT SLURRY- BOT DROP PLUG, NPS DISPLACE W/ 10 BBLS/150PCF CMT, 10 BBLS/ 147 PCF SPACER, 100 BBLS/ 146 PCF MUD, 40 BBLS 147 PCF SPACER & 194 BBLS/ 146 PCF MUD. OBSERVED GOOD INDICATION DART TO LATCH W/PLUG, BUMPED PLUG @ W/ 500 PSI OVER CIRC PRESS. FLOATS HOLD - OK. RELEASE PRESSURE, MUD RETURN = 2.0 BBL. HAD 25 BBLS OF MUD LOSS DURING CMT JOB.* CMT IN PLACE @23:30HRS"
139,06/27/2022,2330,0200,02.5,SND-2006,UTMN-3165,BLH,9 5/8, 12,0,HGRL,CSG,SET,12895,12895, 10724, 10724,"SET BAKER ZXP LINER TOP PACKER W/ 100K STRING WT - GOOD INDICATION PACKER SET. UN-STING FROM LINER. STABILIZE U-TUBE. APPLY 500 PSI DOWN DP, SLOWLY PU UNTIL SEALS ARE EXPOSED, PRESSURE BLED OFF. CONT PU 60' (END OF RUNNING TOOL JUST INSIDE PBR). REV CIRC X 2.5 DP CAPACITY (CIRCULATED OUT & DUMPED 142 BBLS/147 PCF OF SPACER ,36 BBLS OF PURE CEMENT 150 PCF, 20 BBLS OF CEMENT /SPACER. 80 BBLS OF SPACER/MUD ."
140,06/27/2022,0200,0300,01.0,SND-2006,UTMN-3165,RIG,9 5/8, 12,0,PEL,CSG,HT,12895,12895, , ,L/D BAKER CMT HEAD
141,06/27/2022,0300,0500,02.0,SND-2006,UTMN-3165,RIG,9 5/8, 12,0,STRG,CSG,RCSG,12895,12895, 10724, 6900,"FLOW CHECK, POOH W/BOT RUNNING TOOL."
142,06/27/2022,0500,0900,04.0,ADC-35,MAQL-5,RIG,7, ,0,STDP,LOG,TO,11940,11940, 5000, 137,"  CONT. POOH WITH BAKER RCX-GR-WGI-PCL LOGGING TOOLS ON 4"" & 5.5"" DPS TO SURFACE- MONITOR THE WELL TO TRIP TANK- CONTROLLED RUNIING SPEED AS PER BAKER RECOMMENDATION.- TOOLS SPECS; STRUDDLE PKR, MAX OD 5.38'', L 127.45 FT, WEIGHT 3709 LBS, TOTAL MAX WORKING PRESSURE 20 000 PSI"
143,06/27/2022,0900,1100,02.0,ADC-35,MAQL-5,BAW,7, ,0,,LOG,OTH,11940,11940, , ,PJSM & L/D BAKER MIN FRAC TOOLS AND R/D BAKER WL UNIT.
