,Report Date,Rig Name,Well No,Date and Time,Time in Hrs,Cummulative Hrs,LT ID,Parent LT ID,LT Type,Cause,Object,Company Name,Depth,LT Summary
111,06/21/2022,SSA-101,QTIF-785,21 Jun 0530 - 0700, 1.5, 1.5, 898633, , BHA, FOT, MWD, SDM, 16910," NO SDM MWD SIGNAL, SDM TROUBLE SHOOTING TO GET MWD SIGNAL WITHOUT SUCCESS, RIH TO BOTTOM AND DISPLACE HOLE TO 78 PCF WBM."
112,06/21/2022,SSA-101,QTIF-785,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
113,06/21/2022,SSA-101,QTIF-785,19 Jun 1330 - 0900, 2.5, 42, 898508, , BHA, FOT, RSS, SPS, 9795," SPS RSS GIVING WRONG VALUES AT MID WAY TOOL CHECK WHILE RIH,SPS TROUBLE SHOOT BY PUMPING HI VIS PILL AND JERKING STRING, NO PROGRESS(2ND SPS TOOL FAILURE IN 6 1/8"" L-0 HOLE)
- DECISION TO CHANGE DIRECTIONAL COMPANY FROM SPS TO SDM."
114,06/21/2022,SSA-101,QTIF-785,21 Jun 0530 - 0700, 1.5, 1.5, 898633, , BHA, FOT, MWD, SDM, 16910," NO SDM MWD SIGNAL, SDM TROUBLE SHOOTING TO GET MWD SIGNAL WITHOUT SUCCESS, RIH TO BOTTOM AND DISPLACE HOLE TO 78 PCF WBM."
115,06/21/2022,WCL-83,MRJN-834,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
116,06/21/2022,WCL-83,MRJN-834,21 Jun 0530 - 0500, 23.5, 23.5, 898656, , STUK, STCT, SCRN, RIG, 11680, WORK ON STUCK COMPLETION STRING BY DIFFERENT PARAMETERS
117,01/01/2022,ADC-16,JAHM-6,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
118,01/01/2022,ADC-16,JAHM-6,01 Jan 1900 - 0500, 10, 10, 886676, , RR, FOT, TDS, RIG, 0, TDS TRIPPED DUE TO GROUND FAULT. TROUBLESHOOT & FOUND TDS STATOR MOTOR INSULATION GROUNDED.
119,01/01/2022,ADC-32,SDGM-1139,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
120,01/01/2022,ADC-32,SDGM-1139,01 Jan 2100 - 0000, 3, 3, 886710, , RR, FOT, EDR, RIG, 5530, WATER OF THE RAINS LEAKED THROUGH THE ROOF OF DRILLER'S CABIN INTO THE MAIN ELECTRIC BOX CAUSING ALL MONITORING SCREENS TO SHUT-DOWN.
121,01/01/2022,ADC-34,UTMN-2317,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
122,01/01/2022,ADC-34,UTMN-2317,27 Dec 1930 - 0500, 4.5, 12, 886267, , TF, FOT, CTRQ, FMC, 320, JAM UNITS (MAIN & BACK UP ) FAILED 
123,01/01/2022,ADC-60,ABSF-215,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
124,01/01/2022,ADC-60,ABSF-215,01 Jan 0800 - 0330, 18, 18, 886686, , BHA, FOT, MWD, SDM, 6365, FAILED TO COMMUNICATE WITH SLB MWD TOOLS.
125,01/01/2022,ADC-65L,HRDH-1980,01 Jan 1930 - 0500, 9.5, 9.5, 886706, , STUK, STBH, BHA, TK3, 6395, STRING GET STUCK IN OPEN HOLE AFTER MAKING THE PUMP IN SUB ASSEMBLY WHILE PREPAREATION FOR PUMP CEMENT PLUG. ATTEMPT TO WORK STRING UP & DOWN AT MAX LOADS - NO SUCCESS
126,01/01/2022,ADC-65L,HRDH-1980,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
127,01/01/2022,ADC-65L,HRDH-1980,26 Dec 1800 - 1930, 3.5, 127.5, 886385, , LCIR, UVLC, NA, TK3, 6230," DURING DRILLING THROUGH ARAB D BASE RESORVAR WITH 72 PCF KCL POLIMER MUD TOTAL LOSSES WERE ENCOUNTERED AT 6,230' TVD 6,231' MD. 50' MORE WERE DRILLED TO 6,280' PRIOR CURE LOSS PROCEDURES ACCORDING ARAMCO MANUAL WERE FOLLOWED UP. "
128,01/01/2022,ADC-65L,HRDH-1980,01 Jan 1930 - 0500, 9.5, 9.5, 886706, , STUK, STBH, BHA, TK3, 6395, STRING GET STUCK IN OPEN HOLE AFTER MAKING THE PUMP IN SUB ASSEMBLY WHILE PREPAREATION FOR PUMP CEMENT PLUG. ATTEMPT TO WORK STRING UP & DOWN AT MAX LOADS - NO SUCCESS
129,01/01/2022,ADES-173,NJYN-90,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
130,01/01/2022,ADES-173,NJYN-90,31 Dec 1200 - 0500, 24, 41, 886561, , UPRA, GRF, MPMP, RIG, 12978," NOTICED UNUSUAL NOISE AT MP AND MUD PUMPS OVERHEATING. TROUBLE-SHOOT MUD PUMP #2, FOUND BAD PINION BEARING. MP #3 FOUND DAMAGED CROSS-HEAD BEARING AND SLIDES. "
131,01/01/2022,ADES-174,HRDH-2184,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
132,01/01/2022,ADES-174,HRDH-2184,31 Dec 2230 - 0500, 24, 30.5, 886670, 886167, LROP, XBTR, BIT, ARM, 5619," ATTEMPTED TO DRILL 12"" HOLE IN NEW FORMATION, OBSERVED ERRATIC TQ ONCE TOUCH BTM, SUSPECT JUNK ON BTM REMAINING FROM 16"" BIT."
133,01/01/2022,ARO-3001,ZULF-2054,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
134,01/01/2022,ARO-3001,ZULF-2054,01 Jan 0030 - 0315, 2.75, 2.75, 886678, , BHA, FOT, MWD, SPS, 4417, MWD TOOL FAILURE TO SEND PULSE. 
135,01/01/2022,DPS-4,SAHB-34,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
136,01/01/2022,DPS-4,SAHB-34,01 Jan 1630 - 0500, 12.5, 12.5, 886685, , TH, NARW, NA, ARM, 4983," TAKE SLACK OFF WEIGHT AT 4190' WHILE RUNNING 13-3/8""CASING, ATTEMPT TO WASH DOWN, NO SUCCESS. "
137,01/01/2022,DPS-45,UTMN-3015,01 Jan 1115 - 1630, 5.25, 5.25, 886709, , TF, FOT, CORRL, SWL, 13228," SLB E-LINE LOST COMMUNICATION WITH CCL, TROUBLESHOOT WITHOUT SUCCESS."
138,01/01/2022,DPS-45,UTMN-3015,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
139,01/01/2022,DPS-45,UTMN-3015,30 Dec 1500 - 0500, 18.75, 21.75, 886683, , WCNT, WC20, NA, ARM, 13228," OBSERVED 80 PSI DROPPED IN SPP, FLOW CHECK AND NOTICED WELL IS FLOWING. SHUT IN WELL "
140,01/01/2022,DPS-45,UTMN-3015,01 Jan 1115 - 1630, 5.25, 5.25, 886709, , TF, FOT, CORRL, SWL, 13228," SLB E-LINE LOST COMMUNICATION WITH CCL, TROUBLESHOOT WITHOUT SUCCESS."
141,01/01/2022,DQ-50L,HRDH-1497,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
142,01/01/2022,DQ-50L,HRDH-1497,30 Dec 0230 - 1300, 8, 34.5, 886632, , UPRA, IRES, RSSS, RIG, 4150," WHILE DISCUSSING WITH DQ & BAKER WHY THEY WANT TO REPLACE SUPER SACK HOIST, FOUND OUT THAT THERE WAS A HIDDEN INCIDENT (EQUIPMENT DAMAGE) 9 MONTHS AGO. SHUT DOWN RIG FOR INVESTIGATION."
143,01/01/2022,ENSCO-54,ABSF-168,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
144,01/01/2022,ENSCO-54,ABSF-168,30 Dec 0700 - 0800, 3, 28, 886585, , WON, WTHR, NA, ARM, 0, WAIT ON WEATHER 
145,01/01/2022,HI-2,BRRI-462,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
146,01/01/2022,HI-2,BRRI-462,13 Dec 1000 - 0500, 24, 426.5, 884683, , TF, FOT, HVLV, BC, 5239, BAKER UPPER SMART COMPLETION STINGER UNABLE TO ESTABLISH COMMUNICATION WITH LOWER SMART COMPLETION RESULT IN WELL DE-COMPLETION.
147,01/01/2022,HI-4,BRRI-780,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
148,01/01/2022,HI-4,BRRI-780,01 Jan 2000 - 0100, 5, 5, 886677, , RR, FOT, RWCS, RIG, 5543," DURING BOP TESTING, OBSERVE TEST LEAKING, INVESTIGATE FOUND TAGET BLOCK ON EMRGENCY KILL LEAKING, BLEED OFF PRESSURE. "
149,01/01/2022,NA-207S,ABMK-701,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
150,01/01/2022,NA-207S,ABMK-701,30 Dec 1430 - 0500, 24, 62.5, 886564, , TF, FOT, CSG, ARM, 11500," TAGGED OBSTRUCTION INSIDE 7"" CSG WHILE RIH WITH 4-1/2"" LOWER COMPLETION."
151,01/01/2022,NBR-304S,HRDH-2260,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
152,01/01/2022,NBR-304S,HRDH-2260,25 Dec 1045 - 2200, 15, 174.75, 886085, , BHA, FOT, SKSUB, OJR, 5503," WHILE DRILLING 16"" HOLE SECTION. 12"" SHOCK SUB WASHED AND PARTED 2.81"" ABOVE CONNECTION. LEAVING 13.81 FEET OF BHA IN HOLE."
153,01/01/2022,NBR-783S,MDRK-55,08 Nov 2045 - 1700, 12, 740.75, 881720, , BHA, FOT, JARS, SJS, 2000, OBSERVED LOSS OF STRING WEIGHT WHILE POOH AFTER FREEING STUCK PIPE. FOUND SLB DRILLING JAR PARTED
154,01/01/2022,NBR-783S,MDRK-55,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
155,01/01/2022,NBR-783S,MDRK-55,07 Nov 0500 - 0500, 12, 519, 881591, , STUK, IPDF, BHA, BAR, 16256, PIPE STUCK WHILE POOH DUE TO SUSPECTED MUD CONDITION.
156,01/01/2022,NBR-783S,MDRK-55,08 Nov 2045 - 1700, 12, 740.75, 881720, , BHA, FOT, JARS, SJS, 2000, OBSERVED LOSS OF STRING WEIGHT WHILE POOH AFTER FREEING STUCK PIPE. FOUND SLB DRILLING JAR PARTED
157,01/01/2022,PN-9,MRJN-91,01 Jan 1130 - 0500, 17.5, 17.5, 886674, , WO, SRVC, NA, ARN, 0, WAIT ON HSU TO PERFORM SEA BED SURVEY AT MRJN-89/94 PF FOR SAFE RIG APPROACH.
158,01/01/2022,PN-9,MRJN-91,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
159,01/01/2022,PN-9,MRJN-91,25 Dec 0500 - 1130, 6.5, 102.5, 886105, , WO, WPD3, NA, AP2, 0," WAIT ON MRJN FIELD SERVICE TO DEPRESSURIZE MRJN-89/94, 307 PF."
160,01/01/2022,PN-9,MRJN-91,01 Jan 1130 - 0500, 17.5, 17.5, 886674, , WO, SRVC, NA, ARN, 0, WAIT ON HSU TO PERFORM SEA BED SURVEY AT MRJN-89/94 PF FOR SAFE RIG APPROACH.
161,01/01/2022,RM-74A,HSBH-23,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
162,01/01/2022,RM-74A,HSBH-23,03 Dec 2045 - 0500, 24, 622.5, 883682, , WH, FOT, WH, FME, 11296," FMC 14"" PACK OFF LOCKING MANDREL OUT OF POSITION"
163,01/01/2022,SCTD-1,SDGM-1188,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
164,01/01/2022,SCTD-1,SDGM-1188,01 Jan 2300 - 0230, 3.5, 3.5, 886679, , RR, FOT, EDR, RIG, 13572, LOAD CELL READING ABNORMAL STRING WEIGHTS.
165,01/01/2022,SDA,MRJN-737,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
166,01/01/2022,SDA,MRJN-737,01 Jan 1100 - 0500, 18, 18, 886675, , UPRA, OTH, NA, RIG, 9280, RIG SHUT DOWN WAITING FOR INVESTIGATION FOR THE HAND INJURY OF THE BARGE CAPTAIN.
167,01/01/2022,SINO-12L,HRDH-447,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
168,01/01/2022,SINO-12L,HRDH-447,13 Dec 0500 - 0500, 24, 477.75, 884690, , STUK, HINW, WLT, TK1, 7110, WL TRIPLE COMBO WITH DIELECTRIC LOGGING TOOL STRING GOT STUCK.
169,01/01/2022,SINO-32L,SHYB-535,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
170,01/01/2022,SINO-32L,SHYB-535,29 Dec 0245 - 0500, 24, 74.25, 886665, , CMT, CPNF, NA, BCM, 5950, SOFT CMT WHILE DRILLING KICK OFF CMT PLUG.
171,01/01/2022,SND-2006,UTMN-3135,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
172,01/01/2022,SND-2006,UTMN-3135,31 Dec 0000 - 0730, 2.5, 7.5, 886668, , BB, VPFM, BIT, ARM, 2304, TRIP OUT OF HOLE DUE TO LOW ROP AND BIT BALLING REASONS.
173,01/01/2022,SND-2009,ZMLH-15,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
174,01/01/2022,SND-2009,ZMLH-15,29 Dec 0730 - 0500, 24, 93.5, 886487, , TF, FOT, SEAL, HCO, 14319, PRESSURE TEST OF TUBING & TCA FAILED
175,01/01/2022,SNT-025,SFNY-1007,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
176,01/01/2022,SNT-025,SFNY-1007,30 Dec 1130 - 0500, 24, 65.5, 886625, , WO, WOPF, NA, AP2, 0, RIG WAITING ON APPROVAL FROM SFNY ONSHORE PRODUCTION ENGINEERING TO COMMENCE FLOW BACK OPERATIONS.
177,01/01/2022,SP-120,MNIF-189,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
178,01/01/2022,SP-120,MNIF-189,25 Dec 0500 - 0500, 24, 175.5, 886030, , STUK, STBH, BHA, ARM, 6040, STUCK PIPE DUE TO HOLE PACK-OFF AT SHALE FORMATION.
179,01/01/2022,SP-229,ABHD-873,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
180,01/01/2022,SP-229,ABHD-873,01 Jan 0400 - 0500, 1, 1, 886725, , JF, HERR, ESPL, KSC, 6819, CANNOT GET READINGS FROM ZEINETH SENSOR
181,01/01/2022,SP-306,ABHD-843,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
182,01/01/2022,SP-306,ABHD-843,27 Dec 1515 - 0500, 24, 133.75, 886286, , TF, FOT, ESP, SBA, 6430, SAWAFI-BORETS ESP FAILED TO WORK DURING ESP FUNCTION TEST.
183,01/01/2022,SSA-51,MNIF-254,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
184,01/01/2022,SSA-51,MNIF-254,01 Jan 1445 - 1545, 1, 1, 886672, , RR, FPMP, MPMP, RIG, 1575, CIRE WHILE CHANGE OUT VALVE SEAT ON MP#3 AND WEAR PLATE ON MP#1
185,01/01/2022,SSA-5891,HRDH-695,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
186,01/01/2022,SSA-5891,HRDH-695,01 Jan 1245 - 1700, 4.25, 4.25, 886673, , RR, FOT, TDS, RIG, 11697," FAULTY AIR PRESSURE SWITCH IN TDS.
"
187,01/01/2022,SSA-5917,HRDH-2304,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
188,01/01/2022,SSA-5917,HRDH-2304,01 Jan 0500 - 0700, 2, 2, 886708, , RR, FOT, TDS, RIG, 4811," TDS LOST POWER, TROUBLESHOOTING, CHANGE POWER AUXILIARY PLUG FOR TDS SERVICE LOOP."
189,01/01/2022,SSA-5969,UTMN-3195,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
190,01/01/2022,SSA-5969,UTMN-3195,26 Dec 0930 - 0500, 21.5, 159, 886037, , LCIR, UVLC, NA, ARM, 8624," HAD COMPLETE LOSSES AT 8,624' (BLFR)."
191,01/02/2022,ADC-14,HRDH-1804,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
192,01/02/2022,ADC-14,HRDH-1804,02 Jan 0130 - 0500, 3.5, 3.5, 886771, , RR, FOT, DWKS, RIG, 10734," ATTEMPTS TO START DRAWWORK AFTER SLIP AND CUT DRILLING LINE WITH NO SUCCESS., DRAWWORK IS NOT WORKING DUE TO ELECTICAL PROBLEM, TROUBLESHOOT DRAWWORKS FAILURE"
193,01/02/2022,ADC-16,JAHM-6,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
194,01/02/2022,ADC-16,JAHM-6,01 Jan 1900 - 0500, 24, 34, 886676, , RR, FOT, TDS, RIG, 0, TDS TRIPPED DUE TO GROUND FAULT. TROUBLESHOOT & FOUND TDS STATOR MOTOR INSULATION GROUNDED.
195,01/02/2022,ADC-21,MHWZ-125104,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
196,01/02/2022,ADC-21,MHWZ-125104,02 Jan 1830 - 2330, 5, 5, 886770, , JF, XTRI, BOP, RIG, 0," EXCESS TIME TO RIG UP 26 3/4"" BOP'S "
197,01/02/2022,ADC-58L,ABHD-170,02 Jan 2330 - 0500, 5.5, 5.5, 886773, , WON, WTHR, NA, TK3, 16437," WAIT ON WEATHER DUE TO HEAVY RAIN, UNABLE TO MIX CEMENT."
198,01/02/2022,ADC-58L,ABHD-170,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
199,01/02/2022,ADC-58L,ABHD-170,27 Dec 1200 - 2330, 18.5, 38.5, 886713, , TF, FOT, DV, TOD, 11802," WHILE P/T 4-1/2"" OFF BTM LINER BELOW HYDROSEAL CEMENTING VALVE TO 1450 PSI, OBSERVED PRESSURE DROP CONTINUOUSLY, RATE OF DROPPING 180 PSI /15 MIN'S.
"
200,01/02/2022,ADC-58L,ABHD-170,02 Jan 2330 - 0500, 5.5, 5.5, 886773, , WON, WTHR, NA, TK3, 16437," WAIT ON WEATHER DUE TO HEAVY RAIN, UNABLE TO MIX CEMENT."
201,01/02/2022,ADC-65L,HRDH-1980,01 Jan 1930 - 1900, 14, 23.5, 886706, , STUK, STBH, BHA, TK3, 6395, STRING GET STUCK IN OPEN HOLE AFTER MAKING THE PUMP IN SUB ASSEMBLY WHILE PREPAREATION FOR PUMP CEMENT PLUG. ATTEMPT TO WORK STRING UP & DOWN AT MAX LOADS - NO SUCCESS
202,01/02/2022,ADC-65L,HRDH-1980,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
203,01/02/2022,ADC-65L,HRDH-1980,26 Dec 1800 - 0500, 2.5, 130, 886385, , LCIR, UVLC, NA, TK3, 6230," DURING DRILLING THROUGH ARAB D BASE RESORVAR WITH 72 PCF KCL POLIMER MUD TOTAL LOSSES WERE ENCOUNTERED AT 6,230' TVD 6,231' MD. 50' MORE WERE DRILLED TO 6,280' PRIOR CURE LOSS PROCEDURES ACCORDING ARAMCO MANUAL WERE FOLLOWED UP. "
204,01/02/2022,ADC-65L,HRDH-1980,01 Jan 1930 - 1900, 14, 23.5, 886706, , STUK, STBH, BHA, TK3, 6395, STRING GET STUCK IN OPEN HOLE AFTER MAKING THE PUMP IN SUB ASSEMBLY WHILE PREPAREATION FOR PUMP CEMENT PLUG. ATTEMPT TO WORK STRING UP & DOWN AT MAX LOADS - NO SUCCESS
205,01/02/2022,ADC-68L,KRSN-705,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
206,01/02/2022,ADC-68L,KRSN-705,02 Jan 0530 - 1800, 12.5, 12.5, 886721, , WON, WTHR, NA, OTH, 0, WAIT ON WEATHER & SUSPENDED RIG MOVE OPERATIONS DUE TO HEAVY RAIN IN OLD AND NEW LOCATION. POOR VISIBILITY AND VERY SLIPPERY GROUND/ROAD CONDITIONS. 
207,01/02/2022,ADES-173,NJYN-90,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
208,01/02/2022,ADES-173,NJYN-90,31 Dec 1200 - 0430, 23.5, 64.5, 886561, , UPRA, GRF, MPMP, RIG, 12978," NOTICED UNUSUAL NOISE AT MP AND MUD PUMPS OVERHEATING. TROUBLE-SHOOT MUD PUMP #2, FOUND BAD PINION BEARING. MP #3 FOUND DAMAGED CROSS-HEAD BEARING AND SLIDES. "
209,01/02/2022,ADES-174,HRDH-2184,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
210,01/02/2022,ADES-174,HRDH-2184,31 Dec 2230 - 0500, 24, 54.5, 886670, 886167, LROP, XBTR, BIT, ARM, 5619," ATTEMPTED TO DRILL 12"" HOLE IN NEW FORMATION, OBSERVED ERRATIC TQ ONCE TOUCH BTM, SUSPECT JUNK ON BTM REMAINING FROM 16"" BIT."
211,01/02/2022,DPS-4,SAHB-34,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
212,01/02/2022,DPS-4,SAHB-34,01 Jan 1630 - 0500, 24, 36.5, 886685, , TH, NARW, NA, ARM, 4983," TAKE SLACK OFF WEIGHT AT 4190' WHILE RUNNING 13-3/8""CASING, ATTEMPT TO WASH DOWN, NO SUCCESS. "
213,01/02/2022,DPS-45,UTMN-3015,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
214,01/02/2022,DPS-45,UTMN-3015,30 Dec 0130 - 0500, 23.5, 70.25, 886767, , MUD, IPDF, NA, SMI, 13228, UNABLE TO ESTABLISH CIRCULATION DUE TO PLUGGED STRING CAUSED BY SETTLED BARITE.
215,01/02/2022,HI-2,BRRI-462,02 Jan 1445 - 1645, 2, 2, 886720, 884683, TF, HERR, TBG, SCP, 1405, SLB COMPLETION EXCESS TIME TO CONNECT CONTROL LINES AT ICV#2 & MP-PKR #2.
216,01/02/2022,HI-2,BRRI-462,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
217,01/02/2022,HI-2,BRRI-462,13 Dec 1000 - 0500, 22, 450.5, 884683, , TF, FOT, HVLV, BC, 5239, BAKER UPPER SMART COMPLETION STINGER UNABLE TO ESTABLISH COMMUNICATION WITH LOWER SMART COMPLETION RESULT IN WELL DE-COMPLETION.
218,01/02/2022,HI-2,BRRI-462,02 Jan 1445 - 1645, 2, 2, 886720, 884683, TF, HERR, TBG, SCP, 1405, SLB COMPLETION EXCESS TIME TO CONNECT CONTROL LINES AT ICV#2 & MP-PKR #2.
219,01/02/2022,HI-9,MRJN-228,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
220,01/02/2022,HI-9,MRJN-228,02 Jan 1530 - 0330, 12, 12, 886723, , RR, FOT, CSYS, RIG, 10724," WHILE WASH UP AND REAM DOWN,TDS KELLY HOSE STARTED LEAKING FROM ABOVE THE CLAMP ON TDS SIDE."
221,01/02/2022,NA-207S,ABMK-701,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
222,01/02/2022,NA-207S,ABMK-701,30 Dec 1430 - 0500, 24, 86.5, 886564, , TF, FOT, CSG, ARM, 11500," TAGGED OBSTRUCTION INSIDE 7"" CSG WHILE RIH WITH 4-1/2"" LOWER COMPLETION."
223,01/02/2022,NBR-20S,UMWL-17,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
224,01/02/2022,NBR-20S,UMWL-17,02 Jan 0900 - 1630, 7.5, 7.5, 886772, , RR, FOT, DWKS, RIG, 9380, EMERGENCY BRAKE DON'T RELEASE.
225,01/02/2022,PN-9,MRJN-91,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
226,01/02/2022,PN-9,MRJN-91,01 Jan 1130 - 0500, 24, 41.5, 886674, , WO, SRVC, NA, ARN, 0, WAIT ON HSU TO PERFORM SEA BED SURVEY AT MRJN-89/94 PF FOR SAFE RIG APPROACH.
227,01/02/2022,SCTD-2,UTMN-1876,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
228,01/02/2022,SCTD-2,UTMN-1876,02 Jan 1800 - 0500, 11, 11, 886785, , BHA, FOT, MWD, SDM, 12500, UNABLE TO RESTORE COMMUNICATIONS WITH DOWNHOLE TOOLS
229,01/02/2022,SDA,MRJN-737,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
230,01/02/2022,SDA,MRJN-737,01 Jan 1100 - 0500, 24, 42, 886675, , UPRA, OTH, NA, RIG, 9280, RIG SHUT DOWN WAITING FOR INVESTIGATION FOR THE HAND INJURY.
231,01/02/2022,SINO-12L,HRDH-447,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
232,01/02/2022,SINO-12L,HRDH-447,13 Dec 0500 - 1500, 10, 487.75, 884690, , STUK, HINW, WLT, TK1, 7110, WL TRIPLE COMBO WITH DIELECTRIC LOGGING TOOL STRING GOT STUCK.
233,01/02/2022,SINO-1L,KHRS-340,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
234,01/02/2022,SINO-1L,KHRS-340,02 Jan 1400 - 2200, 8, 8, 886745, , JF, HERR, NA, TK1, 4228," UNABLE TO RETREIVE 3-1/2"" PX PLUG BELLOW PKR DUE TO SAND FILL."
235,01/02/2022,SINO-32L,SHYB-535,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
